id	stage	metric	value	extra
0912.5353	pipeline_vs_oracle	n_oracle_gaps	1.0	
0912.5353	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.9541539549827576	
0912.5353	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.9541539549827576	
0912.5353	pipeline_vs_oracle	recovery_at_0.5	1.0	
0912.5353	pipeline_vs_oracle	coverage_at_0.5	1.0	
0912.5353	pipeline_vs_oracle	recovery_at_0.6	1.0	
0912.5353	pipeline_vs_oracle	coverage_at_0.6	1.0	
0912.5353	pipeline_vs_oracle	recovery_at_0.7	1.0	
0912.5353	pipeline_vs_oracle	coverage_at_0.7	1.0	
1001.0315	regex_section	rouge1_f	0.7790262172284644	future_work
1001.0315	regex_section	rouge2_f	0.6954887218045114	future_work
1001.0315	regex_section	rougeL_f	0.7752808988764045	future_work
1001.0315	regex_section	pred_chars	1423.0	
1001.0315	llm_gap	n_gaps	2.0	
1001.0315	llm_gap	mean_sim_to_gold	0.9593136310577393	
1001.0315	llm_gap	mean_sim_to_full	0.9593136310577393	
1001.0315	llm_gap	recovery_at_0.5	1.0	
1001.0315	llm_gap	hallucination_at_0.5	0.0	
1001.0315	llm_gap	recovery_at_0.6	1.0	
1001.0315	llm_gap	hallucination_at_0.6	0.0	
1001.0315	llm_gap	recovery_at_0.7	1.0	
1001.0315	llm_gap	hallucination_at_0.7	0.0	
1001.0315	pipeline_vs_oracle	n_oracle_gaps	2.0	
1001.0315	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.959313690662384	
1001.0315	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.959313690662384	
1001.0315	pipeline_vs_oracle	recovery_at_0.5	1.0	
1001.0315	pipeline_vs_oracle	coverage_at_0.5	1.0	
1001.0315	pipeline_vs_oracle	recovery_at_0.6	1.0	
1001.0315	pipeline_vs_oracle	coverage_at_0.6	1.0	
1001.0315	pipeline_vs_oracle	recovery_at_0.7	1.0	
1001.0315	pipeline_vs_oracle	coverage_at_0.7	1.0	
1001.1460	regex_section	rouge1_f	0.5151079136690647	fallback
1001.1460	regex_section	rouge2_f	0.2377521613832853	fallback
1001.1460	regex_section	rougeL_f	0.16690647482014387	fallback
1001.1460	regex_section	pred_chars	3852.0	
1001.1460	llm_gap	n_gaps	3.0	
1001.1460	llm_gap	mean_sim_to_gold	0.45619097352027893	
1001.1460	llm_gap	mean_sim_to_full	0.8295574188232422	
1001.1460	llm_gap	recovery_at_0.5	0.6666666666666666	
1001.1460	llm_gap	hallucination_at_0.5	0.0	
1001.1460	llm_gap	recovery_at_0.6	0.0	
1001.1460	llm_gap	hallucination_at_0.6	0.3333333333333333	
1001.1460	llm_gap	recovery_at_0.7	0.0	
1001.1460	llm_gap	hallucination_at_0.7	0.3333333333333333	
1001.1460	pipeline_vs_oracle	n_oracle_gaps	2.0	
1001.1460	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.14890731871128082	
1001.1460	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.19101640582084656	
1001.1460	pipeline_vs_oracle	recovery_at_0.5	0.0	
1001.1460	pipeline_vs_oracle	coverage_at_0.5	0.0	
1001.1460	pipeline_vs_oracle	recovery_at_0.6	0.0	
1001.1460	pipeline_vs_oracle	coverage_at_0.6	0.0	
1001.1460	pipeline_vs_oracle	recovery_at_0.7	0.0	
1001.1460	pipeline_vs_oracle	coverage_at_0.7	0.0	
1002.1751	regex_section	rouge1_f	0.5952380952380952	future_work
1002.1751	regex_section	rouge2_f	0.4730538922155688	future_work
1002.1751	regex_section	rougeL_f	0.5178571428571429	future_work
1002.1751	regex_section	pred_chars	856.0	
1002.1751	llm_gap	n_gaps	0.0	
1002.1751	llm_gap	mean_sim_to_gold	0.0	
1002.1751	llm_gap	mean_sim_to_full	0.0	
1002.1751	llm_gap	recovery_at_0.5	0.0	
1002.1751	llm_gap	hallucination_at_0.5	0.0	
1002.1751	llm_gap	recovery_at_0.6	0.0	
1002.1751	llm_gap	hallucination_at_0.6	0.0	
1002.1751	llm_gap	recovery_at_0.7	0.0	
1002.1751	llm_gap	hallucination_at_0.7	0.0	
1002.1751	pipeline_vs_oracle	n_oracle_gaps	0.0	
1002.1751	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.0	
1002.1751	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.0	
1002.1751	pipeline_vs_oracle	recovery_at_0.5	0.0	
1002.1751	pipeline_vs_oracle	coverage_at_0.5	0.0	
1002.1751	pipeline_vs_oracle	recovery_at_0.6	0.0	
1002.1751	pipeline_vs_oracle	coverage_at_0.6	0.0	
1002.1751	pipeline_vs_oracle	recovery_at_0.7	0.0	
1002.1751	pipeline_vs_oracle	coverage_at_0.7	0.0	
1003.1682	regex_section	rouge1_f	0.9272727272727271	future_work
1003.1682	regex_section	rouge2_f	0.8807339449541284	future_work
1003.1682	regex_section	rougeL_f	0.9272727272727271	future_work
1003.1682	regex_section	pred_chars	704.0	
1003.1682	llm_gap	n_gaps	1.0	
1003.1682	llm_gap	mean_sim_to_gold	0.9225989580154419	
1003.1682	llm_gap	mean_sim_to_full	0.9225988388061523	
1003.1682	llm_gap	recovery_at_0.5	1.0	
1003.1682	llm_gap	hallucination_at_0.5	0.0	
1003.1682	llm_gap	recovery_at_0.6	1.0	
1003.1682	llm_gap	hallucination_at_0.6	0.0	
1003.1682	llm_gap	recovery_at_0.7	1.0	
1003.1682	llm_gap	hallucination_at_0.7	0.0	
1003.1682	pipeline_vs_oracle	n_oracle_gaps	1.0	
1003.1682	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.9225988984107971	
1003.1682	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.9225988984107971	
1003.1682	pipeline_vs_oracle	recovery_at_0.5	1.0	
1003.1682	pipeline_vs_oracle	coverage_at_0.5	1.0	
1003.1682	pipeline_vs_oracle	recovery_at_0.6	1.0	
1003.1682	pipeline_vs_oracle	coverage_at_0.6	1.0	
1003.1682	pipeline_vs_oracle	recovery_at_0.7	1.0	
1003.1682	pipeline_vs_oracle	coverage_at_0.7	1.0	
1003.3684	regex_section	rouge1_f	0.973630831643002	future_work
1003.3684	regex_section	rouge2_f	0.9531568228105906	future_work
1003.3684	regex_section	rougeL_f	0.973630831643002	future_work
1003.3684	regex_section	pred_chars	1558.0	
1003.3684	llm_gap	n_gaps	2.0	
1003.3684	llm_gap	mean_sim_to_gold	1.0	
1003.3684	llm_gap	mean_sim_to_full	1.0	
1003.3684	llm_gap	recovery_at_0.5	1.0	
1003.3684	llm_gap	hallucination_at_0.5	0.0	
1003.3684	llm_gap	recovery_at_0.6	1.0	
1003.3684	llm_gap	hallucination_at_0.6	0.0	
1003.3684	llm_gap	recovery_at_0.7	1.0	
1003.3684	llm_gap	hallucination_at_0.7	0.0	
1003.3684	pipeline_vs_oracle	n_oracle_gaps	2.0	
1003.3684	pipeline_vs_oracle	mean_sim_pipe_to_oracle	1.0	
1003.3684	pipeline_vs_oracle	mean_sim_oracle_to_pipe	1.0	
1003.3684	pipeline_vs_oracle	recovery_at_0.5	1.0	
1003.3684	pipeline_vs_oracle	coverage_at_0.5	1.0	
1003.3684	pipeline_vs_oracle	recovery_at_0.6	1.0	
1003.3684	pipeline_vs_oracle	coverage_at_0.6	1.0	
1003.3684	pipeline_vs_oracle	recovery_at_0.7	1.0	
1003.3684	pipeline_vs_oracle	coverage_at_0.7	1.0	
1003.5621	regex_section	rouge1_f	0.7320754716981133	future_work
1003.5621	regex_section	rouge2_f	0.6590909090909092	future_work
1003.5621	regex_section	rougeL_f	0.7283018867924528	future_work
1003.5621	regex_section	pred_chars	1382.0	
1003.5621	llm_gap	n_gaps	2.0	
1003.5621	llm_gap	mean_sim_to_gold	0.9576523303985596	
1003.5621	llm_gap	mean_sim_to_full	0.9576523303985596	
1003.5621	llm_gap	recovery_at_0.5	1.0	
1003.5621	llm_gap	hallucination_at_0.5	0.0	
1003.5621	llm_gap	recovery_at_0.6	1.0	
1003.5621	llm_gap	hallucination_at_0.6	0.0	
1003.5621	llm_gap	recovery_at_0.7	1.0	
1003.5621	llm_gap	hallucination_at_0.7	0.0	
1003.5621	pipeline_vs_oracle	n_oracle_gaps	2.0	
1003.5621	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.6950877904891968	
1003.5621	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.7561131715774536	
1003.5621	pipeline_vs_oracle	recovery_at_0.5	0.5	
1003.5621	pipeline_vs_oracle	coverage_at_0.5	1.0	
1003.5621	pipeline_vs_oracle	recovery_at_0.6	0.5	
1003.5621	pipeline_vs_oracle	coverage_at_0.6	0.5	
1003.5621	pipeline_vs_oracle	recovery_at_0.7	0.5	
1003.5621	pipeline_vs_oracle	coverage_at_0.7	0.5	
1004.4402	regex_section	rouge1_f	0.9486652977412731	future_work
1004.4402	regex_section	rouge2_f	0.911340206185567	future_work
1004.4402	regex_section	rougeL_f	0.9486652977412731	future_work
1004.4402	regex_section	pred_chars	1607.0	
1004.4402	llm_gap	n_gaps	2.0	
1004.4402	llm_gap	mean_sim_to_gold	0.9609317183494568	
1004.4402	llm_gap	mean_sim_to_full	0.960931658744812	
1004.4402	llm_gap	recovery_at_0.5	1.0	
1004.4402	llm_gap	hallucination_at_0.5	0.0	
1004.4402	llm_gap	recovery_at_0.6	1.0	
1004.4402	llm_gap	hallucination_at_0.6	0.0	
1004.4402	llm_gap	recovery_at_0.7	1.0	
1004.4402	llm_gap	hallucination_at_0.7	0.0	
1004.4402	pipeline_vs_oracle	n_oracle_gaps	2.0	
1004.4402	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.960931658744812	
1004.4402	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.960931658744812	
1004.4402	pipeline_vs_oracle	recovery_at_0.5	1.0	
1004.4402	pipeline_vs_oracle	coverage_at_0.5	1.0	
1004.4402	pipeline_vs_oracle	recovery_at_0.6	1.0	
1004.4402	pipeline_vs_oracle	coverage_at_0.6	1.0	
1004.4402	pipeline_vs_oracle	recovery_at_0.7	1.0	
1004.4402	pipeline_vs_oracle	coverage_at_0.7	1.0	
1004.5186	regex_section	rouge1_f	0.8338907469342253	future_work
1004.5186	regex_section	rouge2_f	0.7553072625698323	future_work
1004.5186	regex_section	rougeL_f	0.8338907469342253	future_work
1004.5186	regex_section	pred_chars	2620.0	
1004.5186	llm_gap	n_gaps	2.0	
1004.5186	llm_gap	mean_sim_to_gold	0.7158248424530029	
1004.5186	llm_gap	mean_sim_to_full	0.7158248424530029	
1004.5186	llm_gap	recovery_at_0.5	0.5	
1004.5186	llm_gap	hallucination_at_0.5	0.5	
1004.5186	llm_gap	recovery_at_0.6	0.5	
1004.5186	llm_gap	hallucination_at_0.6	0.5	
1004.5186	llm_gap	recovery_at_0.7	0.5	
1004.5186	llm_gap	hallucination_at_0.7	0.5	
1004.5186	pipeline_vs_oracle	n_oracle_gaps	2.0	
1004.5186	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.6007871627807617	
1004.5186	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.6007871627807617	
1004.5186	pipeline_vs_oracle	recovery_at_0.5	0.5	
1004.5186	pipeline_vs_oracle	coverage_at_0.5	0.5	
1004.5186	pipeline_vs_oracle	recovery_at_0.6	0.5	
1004.5186	pipeline_vs_oracle	coverage_at_0.6	0.5	
1004.5186	pipeline_vs_oracle	recovery_at_0.7	0.5	
1004.5186	pipeline_vs_oracle	coverage_at_0.7	0.5	
1005.0398	regex_section	rouge1_f	0.3994878361075544	fallback
1005.0398	regex_section	rouge2_f	0.0858974358974359	fallback
1005.0398	regex_section	rougeL_f	0.11907810499359796	fallback
1005.0398	regex_section	pred_chars	5021.0	
1005.0398	llm_gap	n_gaps	2.0	
1005.0398	llm_gap	mean_sim_to_gold	0.5881331562995911	
1005.0398	llm_gap	mean_sim_to_full	0.6861366629600525	
1005.0398	llm_gap	recovery_at_0.5	1.0	
1005.0398	llm_gap	hallucination_at_0.5	0.0	
1005.0398	llm_gap	recovery_at_0.6	0.5	
1005.0398	llm_gap	hallucination_at_0.6	0.5	
1005.0398	llm_gap	recovery_at_0.7	0.0	
1005.0398	llm_gap	hallucination_at_0.7	0.5	
1005.0398	pipeline_vs_oracle	n_oracle_gaps	2.0	
1005.0398	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.391714483499527	
1005.0398	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.391714483499527	
1005.0398	pipeline_vs_oracle	recovery_at_0.5	0.0	
1005.0398	pipeline_vs_oracle	coverage_at_0.5	0.0	
1005.0398	pipeline_vs_oracle	recovery_at_0.6	0.0	
1005.0398	pipeline_vs_oracle	coverage_at_0.6	0.0	
1005.0398	pipeline_vs_oracle	recovery_at_0.7	0.0	
1005.0398	pipeline_vs_oracle	coverage_at_0.7	0.0	
1005.2442	regex_section	rouge1_f	0.21804511278195488	fallback
1005.2442	regex_section	rouge2_f	0.09811320754716982	fallback
1005.2442	regex_section	rougeL_f	0.09398496240601503	fallback
1005.2442	regex_section	pred_chars	2742.0	
1005.2442	llm_gap	n_gaps	1.0	
1005.2442	llm_gap	mean_sim_to_gold	1.0000001192092896	
1005.2442	llm_gap	mean_sim_to_full	1.0000001192092896	
1005.2442	llm_gap	recovery_at_0.5	1.0	
1005.2442	llm_gap	hallucination_at_0.5	0.0	
1005.2442	llm_gap	recovery_at_0.6	1.0	
1005.2442	llm_gap	hallucination_at_0.6	0.0	
1005.2442	llm_gap	recovery_at_0.7	1.0	
1005.2442	llm_gap	hallucination_at_0.7	0.0	
1005.2442	pipeline_vs_oracle	n_oracle_gaps	1.0	
1005.2442	pipeline_vs_oracle	mean_sim_pipe_to_oracle	1.0000001192092896	
1005.2442	pipeline_vs_oracle	mean_sim_oracle_to_pipe	1.0000001192092896	
1005.2442	pipeline_vs_oracle	recovery_at_0.5	1.0	
1005.2442	pipeline_vs_oracle	coverage_at_0.5	1.0	
1005.2442	pipeline_vs_oracle	recovery_at_0.6	1.0	
1005.2442	pipeline_vs_oracle	coverage_at_0.6	1.0	
1005.2442	pipeline_vs_oracle	recovery_at_0.7	1.0	
1005.2442	pipeline_vs_oracle	coverage_at_0.7	1.0	
1005.4752	regex_section	rouge1_f	0.39242685025817553	future_work
1005.4752	regex_section	rouge2_f	0.3741379310344828	future_work
1005.4752	regex_section	rougeL_f	0.3855421686746988	future_work
1005.4752	regex_section	pred_chars	5746.0	
1005.4752	llm_gap	n_gaps	2.0	
1005.4752	llm_gap	mean_sim_to_gold	0.39258792996406555	
1005.4752	llm_gap	mean_sim_to_full	0.9675682783126831	
1005.4752	llm_gap	recovery_at_0.5	0.0	
1005.4752	llm_gap	hallucination_at_0.5	0.0	
1005.4752	llm_gap	recovery_at_0.6	0.0	
1005.4752	llm_gap	hallucination_at_0.6	0.0	
1005.4752	llm_gap	recovery_at_0.7	0.0	
1005.4752	llm_gap	hallucination_at_0.7	0.0	
1005.4752	pipeline_vs_oracle	n_oracle_gaps	1.0	
1005.4752	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.2383505254983902	
1005.4752	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.43300750851631165	
1005.4752	pipeline_vs_oracle	recovery_at_0.5	0.0	
1005.4752	pipeline_vs_oracle	coverage_at_0.5	0.0	
1005.4752	pipeline_vs_oracle	recovery_at_0.6	0.0	
1005.4752	pipeline_vs_oracle	coverage_at_0.6	0.0	
1005.4752	pipeline_vs_oracle	recovery_at_0.7	0.0	
1005.4752	pipeline_vs_oracle	coverage_at_0.7	0.0	
1006.1944	regex_section	rouge1_f	0.19095477386934673	fallback
1006.1944	regex_section	rouge2_f	0.030211480362537766	fallback
1006.1944	regex_section	rougeL_f	0.10050251256281406	fallback
1006.1944	regex_section	pred_chars	4130.0	
1006.1944	llm_gap	n_gaps	1.0	
1006.1944	llm_gap	mean_sim_to_gold	0.30303388833999634	
1006.1944	llm_gap	mean_sim_to_full	0.6239359378814697	
1006.1944	llm_gap	recovery_at_0.5	0.0	
1006.1944	llm_gap	hallucination_at_0.5	0.0	
1006.1944	llm_gap	recovery_at_0.6	0.0	
1006.1944	llm_gap	hallucination_at_0.6	0.0	
1006.1944	llm_gap	recovery_at_0.7	0.0	
1006.1944	llm_gap	hallucination_at_0.7	1.0	
1006.1944	pipeline_vs_oracle	n_oracle_gaps	2.0	
1006.1944	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.25325942039489746	
1006.1944	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.23758521676063538	
1006.1944	pipeline_vs_oracle	recovery_at_0.5	0.0	
1006.1944	pipeline_vs_oracle	coverage_at_0.5	0.0	
1006.1944	pipeline_vs_oracle	recovery_at_0.6	0.0	
1006.1944	pipeline_vs_oracle	coverage_at_0.6	0.0	
1006.1944	pipeline_vs_oracle	recovery_at_0.7	0.0	
1006.1944	pipeline_vs_oracle	coverage_at_0.7	0.0	
1006.4128	regex_section	rouge1_f	0.18219749652294853	discussion,limitations
1006.4128	regex_section	rouge2_f	0.1022964509394572	discussion,limitations
1006.4128	regex_section	rougeL_f	0.14812239221140472	discussion,limitations
1006.4128	regex_section	pred_chars	2639.0	
1006.4128	llm_gap	n_gaps	1.0	
1006.4128	llm_gap	mean_sim_to_gold	0.6575023531913757	
1006.4128	llm_gap	mean_sim_to_full	1.0	
1006.4128	llm_gap	recovery_at_0.5	1.0	
1006.4128	llm_gap	hallucination_at_0.5	0.0	
1006.4128	llm_gap	recovery_at_0.6	1.0	
1006.4128	llm_gap	hallucination_at_0.6	0.0	
1006.4128	llm_gap	recovery_at_0.7	0.0	
1006.4128	llm_gap	hallucination_at_0.7	0.0	
1006.4128	pipeline_vs_oracle	n_oracle_gaps	0.0	
1006.4128	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.0	
1006.4128	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.0	
1006.4128	pipeline_vs_oracle	recovery_at_0.5	0.0	
1006.4128	pipeline_vs_oracle	coverage_at_0.5	0.0	
1006.4128	pipeline_vs_oracle	recovery_at_0.6	0.0	
1006.4128	pipeline_vs_oracle	coverage_at_0.6	0.0	
1006.4128	pipeline_vs_oracle	recovery_at_0.7	0.0	
1006.4128	pipeline_vs_oracle	coverage_at_0.7	0.0	
1006.4925	regex_section	rouge1_f	0.945337620578778	future_work
1006.4925	regex_section	rouge2_f	0.9193548387096774	future_work
1006.4925	regex_section	rougeL_f	0.945337620578778	future_work
1006.4925	regex_section	pred_chars	2038.0	
1006.4925	llm_gap	n_gaps	2.0	
1006.4925	llm_gap	mean_sim_to_gold	1.0	
1006.4925	llm_gap	mean_sim_to_full	1.0	
1006.4925	llm_gap	recovery_at_0.5	1.0	
1006.4925	llm_gap	hallucination_at_0.5	0.0	
1006.4925	llm_gap	recovery_at_0.6	1.0	
1006.4925	llm_gap	hallucination_at_0.6	0.0	
1006.4925	llm_gap	recovery_at_0.7	1.0	
1006.4925	llm_gap	hallucination_at_0.7	0.0	
1006.4925	pipeline_vs_oracle	n_oracle_gaps	2.0	
1006.4925	pipeline_vs_oracle	mean_sim_pipe_to_oracle	1.0	
1006.4925	pipeline_vs_oracle	mean_sim_oracle_to_pipe	1.0	
1006.4925	pipeline_vs_oracle	recovery_at_0.5	1.0	
1006.4925	pipeline_vs_oracle	coverage_at_0.5	1.0	
1006.4925	pipeline_vs_oracle	recovery_at_0.6	1.0	
1006.4925	pipeline_vs_oracle	coverage_at_0.6	1.0	
1006.4925	pipeline_vs_oracle	recovery_at_0.7	1.0	
1006.4925	pipeline_vs_oracle	coverage_at_0.7	1.0	
1007.0920	regex_section	rouge1_f	0.4879725085910653	future_work
1007.0920	regex_section	rouge2_f	0.47058823529411764	future_work
1007.0920	regex_section	rougeL_f	0.4810996563573883	future_work
1007.0920	regex_section	pred_chars	444.0	
1007.0920	llm_gap	n_gaps	1.0	
1007.0920	llm_gap	mean_sim_to_gold	1.0000001192092896	
1007.0920	llm_gap	mean_sim_to_full	1.0000001192092896	
1007.0920	llm_gap	recovery_at_0.5	1.0	
1007.0920	llm_gap	hallucination_at_0.5	0.0	
1007.0920	llm_gap	recovery_at_0.6	1.0	
1007.0920	llm_gap	hallucination_at_0.6	0.0	
1007.0920	llm_gap	recovery_at_0.7	1.0	
1007.0920	llm_gap	hallucination_at_0.7	0.0	
1007.0920	pipeline_vs_oracle	n_oracle_gaps	1.0	
1007.0920	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.5977809429168701	
1007.0920	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.5977809429168701	
1007.0920	pipeline_vs_oracle	recovery_at_0.5	1.0	
1007.0920	pipeline_vs_oracle	coverage_at_0.5	1.0	
1007.0920	pipeline_vs_oracle	recovery_at_0.6	0.0	
1007.0920	pipeline_vs_oracle	coverage_at_0.6	0.0	
1007.0920	pipeline_vs_oracle	recovery_at_0.7	0.0	
1007.0920	pipeline_vs_oracle	coverage_at_0.7	0.0	
1007.1253	regex_section	rouge1_f	0.24146341463414636	tail
1007.1253	regex_section	rouge2_f	0.18092909535452323	tail
1007.1253	regex_section	rougeL_f	0.23414634146341465	tail
1007.1253	regex_section	pred_chars	3297.0	
1007.1253	llm_gap	n_gaps	2.0	
1007.1253	llm_gap	mean_sim_to_gold	0.5511021614074707	
1007.1253	llm_gap	mean_sim_to_full	0.5511021614074707	
1007.1253	llm_gap	recovery_at_0.5	0.5	
1007.1253	llm_gap	hallucination_at_0.5	0.5	
1007.1253	llm_gap	recovery_at_0.6	0.5	
1007.1253	llm_gap	hallucination_at_0.6	0.5	
1007.1253	llm_gap	recovery_at_0.7	0.0	
1007.1253	llm_gap	hallucination_at_0.7	1.0	
1007.1253	pipeline_vs_oracle	n_oracle_gaps	2.0	
1007.1253	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.19249173998832703	
1007.1253	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.20839212834835052	
1007.1253	pipeline_vs_oracle	recovery_at_0.5	0.0	
1007.1253	pipeline_vs_oracle	coverage_at_0.5	0.0	
1007.1253	pipeline_vs_oracle	recovery_at_0.6	0.0	
1007.1253	pipeline_vs_oracle	coverage_at_0.6	0.0	
1007.1253	pipeline_vs_oracle	recovery_at_0.7	0.0	
1007.1253	pipeline_vs_oracle	coverage_at_0.7	0.0	
1008.3977	regex_section	rouge1_f	0.9527665317139002	future_work
1008.3977	regex_section	rouge2_f	0.9255751014884979	future_work
1008.3977	regex_section	rougeL_f	0.9527665317139002	future_work
1008.3977	regex_section	pred_chars	2259.0	
1008.3977	llm_gap	n_gaps	2.0	
1008.3977	llm_gap	mean_sim_to_gold	0.9568008184432983	
1008.3977	llm_gap	mean_sim_to_full	0.9568008184432983	
1008.3977	llm_gap	recovery_at_0.5	1.0	
1008.3977	llm_gap	hallucination_at_0.5	0.0	
1008.3977	llm_gap	recovery_at_0.6	1.0	
1008.3977	llm_gap	hallucination_at_0.6	0.0	
1008.3977	llm_gap	recovery_at_0.7	1.0	
1008.3977	llm_gap	hallucination_at_0.7	0.0	
1008.3977	pipeline_vs_oracle	n_oracle_gaps	2.0	
1008.3977	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.9568008184432983	
1008.3977	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.9568008184432983	
1008.3977	pipeline_vs_oracle	recovery_at_0.5	1.0	
1008.3977	pipeline_vs_oracle	coverage_at_0.5	1.0	
1008.3977	pipeline_vs_oracle	recovery_at_0.6	1.0	
1008.3977	pipeline_vs_oracle	coverage_at_0.6	1.0	
1008.3977	pipeline_vs_oracle	recovery_at_0.7	1.0	
1008.3977	pipeline_vs_oracle	coverage_at_0.7	1.0	
1009.2123	regex_section	rouge1_f	0.33877551020408164	fallback
1009.2123	regex_section	rouge2_f	0.14986376021798364	fallback
1009.2123	regex_section	rougeL_f	0.13333333333333336	fallback
1009.2123	regex_section	pred_chars	4648.0	
1009.2123	llm_gap	n_gaps	2.0	
1009.2123	llm_gap	mean_sim_to_gold	1.0	
1009.2123	llm_gap	mean_sim_to_full	1.0	
1009.2123	llm_gap	recovery_at_0.5	1.0	
1009.2123	llm_gap	hallucination_at_0.5	0.0	
1009.2123	llm_gap	recovery_at_0.6	1.0	
1009.2123	llm_gap	hallucination_at_0.6	0.0	
1009.2123	llm_gap	recovery_at_0.7	1.0	
1009.2123	llm_gap	hallucination_at_0.7	0.0	
1009.2123	pipeline_vs_oracle	n_oracle_gaps	2.0	
1009.2123	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.3429293930530548	
1009.2123	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.4235478937625885	
1009.2123	pipeline_vs_oracle	recovery_at_0.5	0.0	
1009.2123	pipeline_vs_oracle	coverage_at_0.5	0.0	
1009.2123	pipeline_vs_oracle	recovery_at_0.6	0.0	
1009.2123	pipeline_vs_oracle	coverage_at_0.6	0.0	
1009.2123	pipeline_vs_oracle	recovery_at_0.7	0.0	
1009.2123	pipeline_vs_oracle	coverage_at_0.7	0.0	
1010.1307	regex_section	rouge1_f	0.43445692883895126	future_work
1010.1307	regex_section	rouge2_f	0.4075471698113207	future_work
1010.1307	regex_section	rougeL_f	0.43445692883895126	future_work
1010.1307	regex_section	pred_chars	392.0	
1010.1307	llm_gap	n_gaps	1.0	
1010.1307	llm_gap	mean_sim_to_gold	1.0000001192092896	
1010.1307	llm_gap	mean_sim_to_full	1.0000001192092896	
1010.1307	llm_gap	recovery_at_0.5	1.0	
1010.1307	llm_gap	hallucination_at_0.5	0.0	
1010.1307	llm_gap	recovery_at_0.6	1.0	
1010.1307	llm_gap	hallucination_at_0.6	0.0	
1010.1307	llm_gap	recovery_at_0.7	1.0	
1010.1307	llm_gap	hallucination_at_0.7	0.0	
1010.1307	pipeline_vs_oracle	n_oracle_gaps	2.0	
1010.1307	pipeline_vs_oracle	mean_sim_pipe_to_oracle	1.0000001192092896	
1010.1307	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.5259224772453308	
1010.1307	pipeline_vs_oracle	recovery_at_0.5	1.0	
1010.1307	pipeline_vs_oracle	coverage_at_0.5	0.5	
1010.1307	pipeline_vs_oracle	recovery_at_0.6	1.0	
1010.1307	pipeline_vs_oracle	coverage_at_0.6	0.5	
1010.1307	pipeline_vs_oracle	recovery_at_0.7	1.0	
1010.1307	pipeline_vs_oracle	coverage_at_0.7	0.5	
1010.2511	regex_section	rouge1_f	0.22863741339491916	discussion
1010.2511	regex_section	rouge2_f	0.2222222222222222	discussion
1010.2511	regex_section	rougeL_f	0.22863741339491916	discussion
1010.2511	regex_section	pred_chars	4684.0	
1010.2511	llm_gap	n_gaps	2.0	
1010.2511	llm_gap	mean_sim_to_gold	0.6307666301727295	
1010.2511	llm_gap	mean_sim_to_full	0.9537238478660583	
1010.2511	llm_gap	recovery_at_0.5	0.5	
1010.2511	llm_gap	hallucination_at_0.5	0.0	
1010.2511	llm_gap	recovery_at_0.6	0.5	
1010.2511	llm_gap	hallucination_at_0.6	0.0	
1010.2511	llm_gap	recovery_at_0.7	0.5	
1010.2511	llm_gap	hallucination_at_0.7	0.0	
1010.2511	pipeline_vs_oracle	n_oracle_gaps	2.0	
1010.2511	pipeline_vs_oracle	mean_sim_pipe_to_oracle	0.6356346011161804	
1010.2511	pipeline_vs_oracle	mean_sim_oracle_to_pipe	0.638482928276062	
1010.2511	pipeline_vs_oracle	recovery_at_0.5	0.5	
1010.2511	pipeline_vs_oracle	coverage_at_0.5	0.5	
1010.2511	pipeline_vs_oracle	recovery_at_0.6	0.5	
1010.2511	pipeline_vs_oracle	coverage_at_0.6	0.5	
1010.2511	pipeline_vs_oracle	recovery_at_0.7	0.5	
