id	stage	metric	value	extra
1105.2968	llm_gap	mean_sim_to_gold	0.9616361856460571	
1105.2968	llm_gap	mean_sim_to_full	0.9616361856460571	
1105.2968	llm_gap	recovery_at_0.5	1.0	
1105.2968	llm_gap	hallucination_at_0.5	0.0	
1105.2968	llm_gap	recovery_at_0.6	1.0	
1105.2968	llm_gap	hallucination_at_0.6	0.0	
1105.2968	llm_gap	recovery_at_0.7	1.0	
1105.2968	llm_gap	hallucination_at_0.7	0.0	
1105.4058	regex_section	rouge1_f	0.26598465473145777	limitations
1105.4058	regex_section	rouge2_f	0.03598971722365038	limitations
1105.4058	regex_section	rougeL_f	0.1585677749360614	limitations
1105.4058	regex_section	pred_chars	662.0	
1105.4058	llm_gap	n_gaps	1.0	
1105.4058	llm_gap	mean_sim_to_gold	0.7008726596832275	
1105.4058	llm_gap	mean_sim_to_full	1.0	
1105.4058	llm_gap	recovery_at_0.5	1.0	
1105.4058	llm_gap	hallucination_at_0.5	0.0	
1105.4058	llm_gap	recovery_at_0.6	1.0	
1105.4058	llm_gap	hallucination_at_0.6	0.0	
1105.4058	llm_gap	recovery_at_0.7	1.0	
1105.4058	llm_gap	hallucination_at_0.7	0.0	
1105.5509	regex_section	rouge1_f	0.26373626373626374	discussion
1105.5509	regex_section	rouge2_f	0.26048565121412803	discussion
1105.5509	regex_section	rougeL_f	0.26373626373626374	discussion
1105.5509	regex_section	pred_chars	405.0	
1105.5509	llm_gap	n_gaps	1.0	
1105.5509	llm_gap	mean_sim_to_gold	0.8254008293151855	
1105.5509	llm_gap	mean_sim_to_full	0.8254008293151855	
1105.5509	llm_gap	recovery_at_0.5	1.0	
1105.5509	llm_gap	hallucination_at_0.5	0.0	
1105.5509	llm_gap	recovery_at_0.6	1.0	
1105.5509	llm_gap	hallucination_at_0.6	0.0	
1105.5509	llm_gap	recovery_at_0.7	1.0	
1105.5509	llm_gap	hallucination_at_0.7	0.0	
1106.0776	regex_section	rouge1_f	0.10180623973727422	discussion
1106.0776	regex_section	rouge2_f	0.016474464579901153	discussion
1106.0776	regex_section	rougeL_f	0.07553366174055828	discussion
1106.0776	regex_section	pred_chars	420.0	
1106.0776	llm_gap	n_gaps	0.0	
1106.0776	llm_gap	mean_sim_to_gold	0.0	
1106.0776	llm_gap	mean_sim_to_full	0.0	
1106.0776	llm_gap	recovery_at_0.5	0.0	
1106.0776	llm_gap	hallucination_at_0.5	0.0	
1106.0776	llm_gap	recovery_at_0.6	0.0	
1106.0776	llm_gap	hallucination_at_0.6	0.0	
1106.0776	llm_gap	recovery_at_0.7	0.0	
1106.0776	llm_gap	hallucination_at_0.7	0.0	
1106.2440	regex_section	rouge1_f	0.30927835051546393	discussion,future_work
1106.2440	regex_section	rouge2_f	0.30868443680137575	discussion,future_work
1106.2440	regex_section	rougeL_f	0.30927835051546393	discussion,future_work
1106.2440	regex_section	pred_chars	13517.0	
1106.2440	llm_gap	n_gaps	2.0	
1106.2440	llm_gap	mean_sim_to_gold	1.0	
1106.2440	llm_gap	mean_sim_to_full	1.0	
1106.2440	llm_gap	recovery_at_0.5	1.0	
1106.2440	llm_gap	hallucination_at_0.5	0.0	
1106.2440	llm_gap	recovery_at_0.6	1.0	
1106.2440	llm_gap	hallucination_at_0.6	0.0	
1106.2440	llm_gap	recovery_at_0.7	1.0	
1106.2440	llm_gap	hallucination_at_0.7	0.0	
1106.3736	regex_section	rouge1_f	0.33591331269349844	future_work
1106.3736	regex_section	rouge2_f	0.33488372093023255	future_work
1106.3736	regex_section	rougeL_f	0.33591331269349844	future_work
1106.3736	regex_section	pred_chars	1509.0	
1106.3736	llm_gap	n_gaps	2.0	
1106.3736	llm_gap	mean_sim_to_gold	0.9818947315216064	
1106.3736	llm_gap	mean_sim_to_full	0.9818947315216064	
1106.3736	llm_gap	recovery_at_0.5	1.0	
1106.3736	llm_gap	hallucination_at_0.5	0.0	
1106.3736	llm_gap	recovery_at_0.6	1.0	
1106.3736	llm_gap	hallucination_at_0.6	0.0	
1106.3736	llm_gap	recovery_at_0.7	1.0	
1106.3736	llm_gap	hallucination_at_0.7	0.0	
1106.3478	regex_section	rouge1_f	0.15236686390532544	tail
1106.3478	regex_section	rouge2_f	0.1511111111111111	tail
1106.3478	regex_section	rougeL_f	0.15236686390532544	tail
1106.3478	regex_section	pred_chars	8523.0	
1106.3478	llm_gap	n_gaps	2.0	
1106.3478	llm_gap	mean_sim_to_gold	0.8423306941986084	
1106.3478	llm_gap	mean_sim_to_full	0.8423306941986084	
1106.3478	llm_gap	recovery_at_0.5	1.0	
1106.3478	llm_gap	hallucination_at_0.5	0.0	
1106.3478	llm_gap	recovery_at_0.6	1.0	
1106.3478	llm_gap	hallucination_at_0.6	0.0	
1106.3478	llm_gap	recovery_at_0.7	1.0	
1106.3478	llm_gap	hallucination_at_0.7	0.0	
1106.5178	regex_section	rouge1_f	0.32569558101473	fallback
1106.5178	regex_section	rouge2_f	0.0918032786885246	fallback
1106.5178	regex_section	rougeL_f	0.1374795417348609	fallback
1106.5178	regex_section	pred_chars	6099.0	
1106.5178	llm_gap	n_gaps	1.0	
1106.5178	llm_gap	mean_sim_to_gold	0.7599615454673767	
1106.5178	llm_gap	mean_sim_to_full	1.0000001192092896	
1106.5178	llm_gap	recovery_at_0.5	1.0	
1106.5178	llm_gap	hallucination_at_0.5	0.0	
1106.5178	llm_gap	recovery_at_0.6	1.0	
1106.5178	llm_gap	hallucination_at_0.6	0.0	
1106.5178	llm_gap	recovery_at_0.7	1.0	
1106.5178	llm_gap	hallucination_at_0.7	0.0	
1107.3226	regex_section	rouge1_f	0.17010309278350516	discussion
1107.3226	regex_section	rouge2_f	0.02072538860103627	discussion
1107.3226	regex_section	rougeL_f	0.10309278350515463	discussion
1107.3226	regex_section	pred_chars	678.0	
1107.3226	llm_gap	n_gaps	1.0	
1107.3226	llm_gap	mean_sim_to_gold	0.30259326100349426	
1107.3226	llm_gap	mean_sim_to_full	0.8185867071151733	
1107.3226	llm_gap	recovery_at_0.5	0.0	
1107.3226	llm_gap	hallucination_at_0.5	0.0	
1107.3226	llm_gap	recovery_at_0.6	0.0	
1107.3226	llm_gap	hallucination_at_0.6	0.0	
1107.3226	llm_gap	recovery_at_0.7	0.0	
1107.3226	llm_gap	hallucination_at_0.7	0.0	
1107.4661	regex_section	rouge1_f	0.24489795918367346	future_work
1107.4661	regex_section	rouge2_f	0.020491803278688527	future_work
1107.4661	regex_section	rougeL_f	0.11836734693877551	future_work
1107.4661	regex_section	pred_chars	760.0	
1107.4661	llm_gap	n_gaps	0.0	
1107.4661	llm_gap	mean_sim_to_gold	0.0	
1107.4661	llm_gap	mean_sim_to_full	0.0	
1107.4661	llm_gap	recovery_at_0.5	0.0	
1107.4661	llm_gap	hallucination_at_0.5	0.0	
1107.4661	llm_gap	recovery_at_0.6	0.0	
1107.4661	llm_gap	hallucination_at_0.6	0.0	
1107.4661	llm_gap	recovery_at_0.7	0.0	
1107.4661	llm_gap	hallucination_at_0.7	0.0	
1107.5474	regex_section	rouge1_f	0.9490586932447398	tail
1107.5474	regex_section	rouge2_f	0.9490022172949002	tail
1107.5474	regex_section	rougeL_f	0.9490586932447398	tail
1107.5474	regex_section	pred_chars	6095.0	
1107.5474	llm_gap	n_gaps	2.0	
1107.5474	llm_gap	mean_sim_to_gold	1.0	
1107.5474	llm_gap	mean_sim_to_full	1.0	
1107.5474	llm_gap	recovery_at_0.5	1.0	
1107.5474	llm_gap	hallucination_at_0.5	0.0	
1107.5474	llm_gap	recovery_at_0.6	1.0	
1107.5474	llm_gap	hallucination_at_0.6	0.0	
1107.5474	llm_gap	recovery_at_0.7	1.0	
1107.5474	llm_gap	hallucination_at_0.7	0.0	
1108.3915	regex_section	rouge1_f	0.08362369337979093	limitations
1108.3915	regex_section	rouge2_f	0.01048951048951049	limitations
1108.3915	regex_section	rougeL_f	0.05226480836236933	limitations
1108.3915	regex_section	pred_chars	247.0	
1108.3915	llm_gap	n_gaps	1.0	
1108.3915	llm_gap	mean_sim_to_gold	0.2694442868232727	
1108.3915	llm_gap	mean_sim_to_full	1.0000001192092896	
1108.3915	llm_gap	recovery_at_0.5	0.0	
1108.3915	llm_gap	hallucination_at_0.5	0.0	
1108.3915	llm_gap	recovery_at_0.6	0.0	
1108.3915	llm_gap	hallucination_at_0.6	0.0	
1108.3915	llm_gap	recovery_at_0.7	0.0	
1108.3915	llm_gap	hallucination_at_0.7	0.0	
1108.5985	regex_section	rouge1_f	0.2689721421709894	fallback
1108.5985	regex_section	rouge2_f	0.0528846153846154	fallback
1108.5985	regex_section	rougeL_f	0.11623439000960616	fallback
1108.5985	regex_section	pred_chars	10928.0	
1108.5985	llm_gap	n_gaps	0.0	
1108.5985	llm_gap	mean_sim_to_gold	0.0	
1108.5985	llm_gap	mean_sim_to_full	0.0	
1108.5985	llm_gap	recovery_at_0.5	0.0	
1108.5985	llm_gap	hallucination_at_0.5	0.0	
1108.5985	llm_gap	recovery_at_0.6	0.0	
1108.5985	llm_gap	hallucination_at_0.6	0.0	
1108.5985	llm_gap	recovery_at_0.7	0.0	
1108.5985	llm_gap	hallucination_at_0.7	0.0	
1109.0470	regex_section	rouge1_f	0.14164742109314857	fallback
1109.0470	regex_section	rouge2_f	0.050886661526599854	fallback
1109.0470	regex_section	rougeL_f	0.06774441878367975	fallback
1109.0470	regex_section	pred_chars	8152.0	
1109.0470	llm_gap	n_gaps	2.0	
1109.0470	llm_gap	mean_sim_to_gold	0.5977829694747925	
1109.0470	llm_gap	mean_sim_to_full	0.9287277460098267	
1109.0470	llm_gap	recovery_at_0.5	1.0	
1109.0470	llm_gap	hallucination_at_0.5	0.0	
1109.0470	llm_gap	recovery_at_0.6	0.5	
1109.0470	llm_gap	hallucination_at_0.6	0.0	
1109.0470	llm_gap	recovery_at_0.7	0.0	
1109.0470	llm_gap	hallucination_at_0.7	0.0	
1109.0217	regex_section	rouge1_f	0.18235730170496667	fallback
1109.0217	regex_section	rouge2_f	0.06384558277654045	fallback
1109.0217	regex_section	rougeL_f	0.08598962194217939	fallback
1109.0217	regex_section	pred_chars	9335.0	
1109.0217	llm_gap	n_gaps	1.0	
1109.0217	llm_gap	mean_sim_to_gold	0.31324487924575806	
1109.0217	llm_gap	mean_sim_to_full	1.0000001192092896	
1109.0217	llm_gap	recovery_at_0.5	0.0	
1109.0217	llm_gap	hallucination_at_0.5	0.0	
1109.0217	llm_gap	recovery_at_0.6	0.0	
1109.0217	llm_gap	hallucination_at_0.6	0.0	
1109.0217	llm_gap	recovery_at_0.7	0.0	
1109.0217	llm_gap	hallucination_at_0.7	0.0	
1111.1497	regex_section	rouge1_f	0.29296591733139954	fallback
1111.1497	regex_section	rouge2_f	0.06100217864923747	fallback
1111.1497	regex_section	rougeL_f	0.12617839013778098	fallback
1111.1497	regex_section	pred_chars	7236.0	
1111.1497	llm_gap	n_gaps	2.0	
1111.1497	llm_gap	mean_sim_to_gold	0.6091051697731018	
1111.1497	llm_gap	mean_sim_to_full	1.0000001192092896	
1111.1497	llm_gap	recovery_at_0.5	1.0	
1111.1497	llm_gap	hallucination_at_0.5	0.0	
1111.1497	llm_gap	recovery_at_0.6	0.5	
1111.1497	llm_gap	hallucination_at_0.6	0.0	
1111.1497	llm_gap	recovery_at_0.7	0.0	
1111.1497	llm_gap	hallucination_at_0.7	0.0	
1111.3083	regex_section	rouge1_f	0.34547244094488183	tail
1111.3083	regex_section	rouge2_f	0.08472906403940886	tail
1111.3083	regex_section	rougeL_f	0.14074803149606302	tail
1111.3083	regex_section	pred_chars	8952.0	
1111.3083	llm_gap	n_gaps	2.0	
1111.3083	llm_gap	mean_sim_to_gold	0.5073440670967102	
1111.3083	llm_gap	mean_sim_to_full	0.8071781396865845	
1111.3083	llm_gap	recovery_at_0.5	0.5	
1111.3083	llm_gap	hallucination_at_0.5	0.0	
1111.3083	llm_gap	recovery_at_0.6	0.5	
1111.3083	llm_gap	hallucination_at_0.6	0.0	
1111.3083	llm_gap	recovery_at_0.7	0.0	
1111.3083	llm_gap	hallucination_at_0.7	0.5	
1112.0343	regex_section	rouge1_f	0.18487394957983191	discussion,limitations
1112.0343	regex_section	rouge2_f	0.005633802816901409	discussion,limitations
1112.0343	regex_section	rougeL_f	0.10084033613445378	discussion,limitations
1112.0343	regex_section	pred_chars	1773.0	
1112.0343	llm_gap	n_gaps	1.0	
1112.0343	llm_gap	mean_sim_to_gold	0.35884004831314087	
1112.0343	llm_gap	mean_sim_to_full	1.0	
1112.0343	llm_gap	recovery_at_0.5	0.0	
1112.0343	llm_gap	hallucination_at_0.5	0.0	
1112.0343	llm_gap	recovery_at_0.6	0.0	
1112.0343	llm_gap	hallucination_at_0.6	0.0	
1112.0343	llm_gap	recovery_at_0.7	0.0	
1112.0343	llm_gap	hallucination_at_0.7	0.0	
1112.3187	regex_section	rouge1_f	0.9973707274320771	fallback
1112.3187	regex_section	rouge2_f	0.9973661106233538	fallback
1112.3187	regex_section	rougeL_f	0.9973707274320771	fallback
1112.3187	regex_section	pred_chars	4089.0	
1112.3187	llm_gap	n_gaps	1.0	
1112.3187	llm_gap	mean_sim_to_gold	0.64579838514328	
1112.3187	llm_gap	mean_sim_to_full	0.64579838514328	
1112.3187	llm_gap	recovery_at_0.5	1.0	
1112.3187	llm_gap	hallucination_at_0.5	0.0	
1112.3187	llm_gap	recovery_at_0.6	1.0	
1112.3187	llm_gap	hallucination_at_0.6	0.0	
1112.3187	llm_gap	recovery_at_0.7	0.0	
1112.3187	llm_gap	hallucination_at_0.7	1.0	
1201.2501	regex_section	rouge1_f	0.21875000000000003	fallback
1201.2501	regex_section	rouge2_f	0.06408345752608048	fallback
1201.2501	regex_section	rougeL_f	0.11160714285714285	fallback
1201.2501	regex_section	pred_chars	7543.0	
1201.2501	llm_gap	n_gaps	1.0	
1201.2501	llm_gap	mean_sim_to_gold	0.4745890498161316	
1201.2501	llm_gap	mean_sim_to_full	0.9002258777618408	
1201.2501	llm_gap	recovery_at_0.5	0.0	
1201.2501	llm_gap	hallucination_at_0.5	0.0	
1201.2501	llm_gap	recovery_at_0.6	0.0	
1201.2501	llm_gap	hallucination_at_0.6	0.0	
1201.2501	llm_gap	recovery_at_0.7	0.0	
1201.2501	llm_gap	hallucination_at_0.7	0.0	
1202.0667	regex_section	rouge1_f	0.7180616740088106	future_work
1202.0667	regex_section	rouge2_f	0.7168141592920354	future_work
1202.0667	regex_section	rougeL_f	0.7180616740088106	future_work
1202.0667	regex_section	pred_chars	1099.0	
1202.0667	llm_gap	n_gaps	2.0	
1202.0667	llm_gap	mean_sim_to_gold	1.0000001192092896	
1202.0667	llm_gap	mean_sim_to_full	1.0000001192092896	
1202.0667	llm_gap	recovery_at_0.5	1.0	
1202.0667	llm_gap	hallucination_at_0.5	0.0	
1202.0667	llm_gap	recovery_at_0.6	1.0	
1202.0667	llm_gap	hallucination_at_0.6	0.0	
1202.0667	llm_gap	recovery_at_0.7	1.0	
1202.0667	llm_gap	hallucination_at_0.7	0.0	
1202.1054	regex_section	rouge1_f	0.486223662884927	tail
1202.1054	regex_section	rouge2_f	0.48538961038961037	tail
1202.1054	regex_section	rougeL_f	0.486223662884927	tail
1202.1054	regex_section	pred_chars	5850.0	
1202.1054	llm_gap	n_gaps	2.0	
1202.1054	llm_gap	mean_sim_to_gold	0.765789270401001	
1202.1054	llm_gap	mean_sim_to_full	0.9955903887748718	
1202.1054	llm_gap	recovery_at_0.5	1.0	
1202.1054	llm_gap	hallucination_at_0.5	0.0	
1202.1054	llm_gap	recovery_at_0.6	0.5	
1202.1054	llm_gap	hallucination_at_0.6	0.0	
1202.1054	llm_gap	recovery_at_0.7	0.5	
1202.1054	llm_gap	hallucination_at_0.7	0.0	
1202.1331	regex_section	rouge1_f	0.12448132780082986	fallback
1202.1331	regex_section	rouge2_f	0.028486646884272993	fallback
1202.1331	regex_section	rougeL_f	0.06876111440426794	fallback
1202.1331	regex_section	pred_chars	10475.0	
1202.1331	llm_gap	n_gaps	2.0	
1202.1331	llm_gap	mean_sim_to_gold	0.5733206272125244	
1202.1331	llm_gap	mean_sim_to_full	0.7576624751091003	
1202.1331	llm_gap	recovery_at_0.5	0.5	
1202.1331	llm_gap	hallucination_at_0.5	0.0	
1202.1331	llm_gap	recovery_at_0.6	0.5	
1202.1331	llm_gap	hallucination_at_0.6	0.0	
1202.1331	llm_gap	recovery_at_0.7	0.0	
1202.1331	llm_gap	hallucination_at_0.7	0.0	
1202.2591	regex_section	rouge1_f	0.35228539576365664	fallback
1202.2591	regex_section	rouge2_f	0.08370535714285714	fallback
1202.2591	regex_section	rougeL_f	0.13600891861761424	fallback
1202.2591	regex_section	pred_chars	7731.0	
1202.2591	llm_gap	n_gaps	1.0	
1202.2591	llm_gap	mean_sim_to_gold	0.7747902870178223	
1202.2591	llm_gap	mean_sim_to_full	0.9678018689155579	
1202.2591	llm_gap	recovery_at_0.5	1.0	
1202.2591	llm_gap	hallucination_at_0.5	0.0	
1202.2591	llm_gap	recovery_at_0.6	1.0	
1202.2591	llm_gap	hallucination_at_0.6	0.0	
1202.2591	llm_gap	recovery_at_0.7	1.0	
1202.2591	llm_gap	hallucination_at_0.7	0.0	
